"id","round","game_date","venue_id","home_team_id","away_team_id","season_year","afltables_game_id","home_score_str","away_score_str","home_score_goals","home_score_behinds","home_score_total","away_score_goals","away_score_behinds","away_score_total","margin","home_result","away_result"
11614,"R12","2015-06-20",4,19974,20893,2015,14679,"17.8.110","16.10.106",17,8,110,16,10,106,4,"W","L"
11615,"R12","2015-06-20",188,20157,20525,2015,14680,"8.13.61","18.9.117",8,13,61,18,9,117,56,"L","W"
11616,"R12","2015-06-20",14,20802,5,2015,14681,"22.14.146","11.8.74",22,14,146,11,8,74,72,"W","L"
11617,"R12","2015-06-21",7,20710,19881,2015,14682,"13.11.89","18.5.113",13,11,89,18,5,113,24,"L","W"
11618,"R13","2015-06-25",1325,20986,20158,2015,14683,"12.8.80","11.7.73",12,8,80,11,7,73,7,"W","L"
11619,"R13","2015-06-26",1,19882,20065,2015,14684,"11.11.77","14.11.95",11,11,77,14,11,95,18,"L","W"
11620,"R13","2015-06-27",4,20433,20434,2015,14685,"16.18.114","11.10.76",16,18,114,11,10,76,38,"W","L"
11621,"R13","2015-06-27",2,5,20617,2015,14686,"10.9.69","11.16.82",10,9,69,11,16,82,13,"L","W"
11622,"R13","2015-06-27",14,20709,20802,2015,14687,"7.14.56","9.8.62",7,14,56,9,8,62,6,"L","W"
11623,"R13","2015-06-28",14,19974,20066,2015,14688,"14.19.103","9.15.69",14,19,103,9,15,69,34,"W","L"
11624,"R14","2015-07-02",1,19882,20893,2015,14689,"14.10.94","12.12.84",14,10,94,12,12,84,10,"W","L"
11625,"R14","2015-07-03",4,20158,20433,2015,14690,"12.19.91","15.11.101",12,19,91,15,11,101,10,"L","W"
11626,"R14","2015-07-04",4,20065,20157,2015,14691,"10.18.78","10.9.69",10,18,78,10,9,69,9,"W","L"
11627,"R14","2015-07-04",3,20066,20525,2015,14692,"19.11.125","10.10.70",19,11,125,10,10,70,55,"W","L"
11628,"R14","2015-07-04",14,20802,19974,2015,14693,"9.10.64","7.11.53",9,10,64,7,11,53,11,"W","L"
11629,"R14","2015-07-04",70,19881,20894,2015,14694,"9.6.60","16.18.114",9,6,60,16,18,114,54,"L","W"
11630,"R14","2015-07-05",14,20434,20709,2015,14695,"8.4.52","25.12.162",8,4,52,25,12,162,110,"L","W"
11631,"R14","2015-07-05",1325,20986,5,2015,14696,"13.6.84","7.6.48",13,6,84,7,6,48,36,"W","L"
11632,"R15","2015-07-09",10,20893,20158,2015,14697,"9.12.66","9.9.63",9,12,66,9,9,63,3,"W","L"
11633,"R15","2015-07-10",4,20065,19974,2015,14698,"10.11.71","5.11.41",10,11,71,5,11,41,30,"W","L"
11634,"R15","2015-07-11",4,20434,19881,2015,14699,"10.9.69","7.18.60",10,9,69,7,18,60,9,"W","L"
11635,"R15","2015-07-11",1630,20802,20066,2015,14700,"14.11.95","11.7.73",14,11,95,11,7,73,22,"W","L"
11636,"R15","2015-07-11",14,20525,20710,2015,14701,"18.12.120","11.13.79",18,12,120,11,13,79,41,"W","L"
11637,"R15","2015-07-11",1325,20894,20617,2015,14702,"22.15.147","14.7.91",22,15,147,14,7,91,56,"W","L"
11638,"R15","2015-07-12",188,20157,20709,2015,14703,"12.12.84","6.13.49",12,12,84,6,13,49,35,"W","L"
11639,"R15","2015-07-12",68,20433,20986,2015,14704,"17.13.115","6.7.43",17,13,115,6,7,43,72,"W","L"
11640,"R15","2015-07-12",2,5,19882,2015,14705,"7.7.49","10.10.70",7,7,49,10,10,70,21,"L","W"
11641,"R16","2015-07-17",14,20525,20434,2015,14706,"14.9.93","9.14.68",14,9,93,9,14,68,25,"W","L"
11642,"R16","2015-07-18",7,20710,20802,2015,14707,"10.12.72","9.10.64",10,12,72,9,10,64,8,"W","L"
11643,"R16","2015-07-18",3,20066,20157,2015,14708,"12.7.79","13.16.94",12,7,79,13,16,94,15,"L","W"
11644,"R16","2015-07-18",14,20158,20894,2015,14709,"7.14.56","11.21.87",7,14,56,11,21,87,31,"L","W"
11645,"R16","2015-07-18",1321,19882,20433,2015,14710,"7.15.57","23.8.146",7,15,57,23,8,146,89,"L","W"
11646,"R16","2015-07-18",1325,20986,19974,2015,14711,"13.17.95","8.5.53",13,17,95,8,5,53,42,"W","L"
11647,"R16","2015-07-19",4,19881,5,2015,14712,"8.12.60","4.12.36",8,12,60,4,12,36,24,"W","L"
11648,"R16","2015-07-19",10,20893,20617,2015,14713,"17.11.113","18.8.116",17,11,113,18,8,116,3,"L","W"
11649,"R16","2015-07-19",14,20709,20065,2015,14714,"10.13.73","13.11.89",10,13,73,13,11,89,16,"L","W"
11650,"R17","2015-07-24",14,19974,20433,2015,14715,"4.11.35","27.11.173",4,11,35,27,11,173,138,"L","W"
11651,"R17","2015-07-25",225,20157,20710,2015,14716,"6.6.42","9.15.69",6,6,42,9,15,69,27,"L","W"
11652,"R17","2015-07-25",10,20617,20066,2015,14717,"19.11.125","12.8.80",19,11,125,12,8,80,45,"W","L"
11653,"R17","2015-07-25",4,20065,20986,2015,14718,"10.18.78","12.10.82",10,18,78,12,10,82,4,"L","W"
11654,"R17","2015-07-25",14,20434,20893,2015,14719,"17.14.116","20.9.129",17,14,116,20,9,129,13,"L","W"
11655,"R17","2015-07-25",2,5,20525,2015,14720,"5.8.38","16.14.110",5,8,38,16,14,110,72,"L","W"
11656,"R17","2015-07-26",14,20802,20158,2015,14721,"15.14.104","13.8.86",15,14,104,13,8,86,18,"W","L"
11657,"R17","2015-07-26",4,19881,20709,2015,14722,"6.10.46","12.11.83",6,10,46,12,11,83,37,"L","W"
11658,"R17","2015-07-26",1325,20894,19882,2015,14723,"15.13.103","7.9.51",15,13,103,7,9,51,52,"W","L"
11659,"R18","2015-07-31",4,20433,20065,2015,14724,"7.11.53","10.11.71",7,11,53,10,11,71,18,"L","W"
11660,"R18","2015-08-01",7,20710,5,2015,14725,"17.11.113","8.9.57",17,11,113,8,9,57,56,"W","L"
11661,"R18","2015-08-01",4,20158,19881,2015,14726,"7.12.54","13.13.91",7,12,54,13,13,91,37,"L","W"
11662,"R18","2015-08-01",1,19882,20617,2015,14727,"17.15.117","9.11.65",17,15,117,9,11,65,52,"W","L"
11663,"R18","2015-08-01",14,19974,20525,2015,14728,"8.6.54","18.10.118",8,6,54,18,10,118,64,"L","W"
11664,"R18","2015-08-01",3,20066,20894,2015,14729,"12.11.83","11.17.83",12,11,83,11,17,83,0,"D","D"
11665,"R18","2015-08-02",10,20893,20709,2015,14730,"17.10.112","6.13.49",17,10,112,6,13,49,63,"W","L"
11666,"R18","2015-08-02",14,20434,20802,2015,14731,"5.10.40","19.13.127",5,10,40,19,13,127,87,"L","W"
11667,"R18","2015-08-02",1325,20986,20157,2015,14732,"12.12.84","9.9.63",12,12,84,9,9,63,21,"W","L"
11668,"R19","2015-08-07",10,20617,20065,2015,14733,"11.22.88","8.4.52",11,22,88,8,4,52,36,"W","L"
11669,"R19","2015-08-08",4,20158,19974,2015,14734,"16.9.105","13.9.87",16,9,105,13,9,87,18,"W","L"
11670,"R19","2015-08-08",14,20802,20893,2015,14735,"19.14.128","9.10.64",19,14,128,9,10,64,64,"W","L"
11671,"R19","2015-08-08",2,5,20066,2015,14736,"14.16.100","17.12.114",14,16,100,17,12,114,14,"L","W"
11672,"R19","2015-08-08",7,20710,19882,2015,14737,"14.11.95","9.9.63",14,11,95,9,9,63,32,"W","L"
11673,"R19","2015-08-08",1325,20894,20433,2015,14738,"11.8.74","13.10.88",11,8,74,13,10,88,14,"L","W"
11674,"R19","2015-08-09",4,19881,20525,2015,14739,"14.8.92","19.13.127",14,8,92,19,13,127,35,"L","W"
11675,"R19","2015-08-09",188,20157,20434,2015,14740,"14.9.93","8.13.61",14,9,93,8,13,61,32,"W","L"
11676,"R19","2015-08-09",14,20709,20986,2015,14741,"8.11.59","15.6.96",8,11,59,15,6,96,37,"L","W"
11677,"R20","2015-08-14",1,19882,20158,2015,14742,"13.9.87","10.16.76",13,9,87,10,16,76,11,"W","L"
11678,"R20","2015-08-15",14,20434,20617,2015,14743,"8.11.59","27.9.171",8,11,59,27,9,171,112,"L","W"
11679,"R20","2015-08-15",52,20525,20709,2015,14744,"18.12.120","11.17.83",18,12,120,11,17,83,37,"W","L"
11680,"R20","2015-08-15",10,20893,20157,2015,14745,"16.15.111","13.12.90",16,15,111,13,12,90,21,"W","L"
11681,"R20","2015-08-15",2,5,19974,2015,14746,"20.11.131","9.13.67",20,11,131,9,13,67,64,"W","L"
11682,"R20","2015-08-15",4,20710,20433,2015,14747,"12.13.85","19.7.121",12,13,85,19,7,121,36,"L","W"
11683,"R20","2015-08-16",4,20065,20066,2015,14748,"22.6.138","8.7.55",22,6,138,8,7,55,83,"W","L"
11684,"R20","2015-08-16",14,20802,19881,2015,14749,"24.9.153","8.7.55",24,9,153,8,7,55,98,"W","L"
11685,"R20","2015-08-16",1325,20986,20894,2015,14750,"11.14.80","15.14.104",11,14,80,15,14,104,24,"L","W"
11686,"R21","2015-08-21",14,20433,20893,2015,14751,"13.8.86","16.12.108",13,8,86,16,12,108,22,"L","W"
11687,"R21","2015-08-22",4,20158,20065,2015,14752,"7.14.56","23.9.147",7,14,56,23,9,147,91,"L","W"
11688,"R21","2015-08-22",188,20157,19882,2015,14753,"6.8.44","20.13.133",6,8,44,20,13,133,89,"L","W"
11689,"R21","2015-08-22",3,20066,20434,2015,14754,"14.13.97","14.11.95",14,13,97,14,11,95,2,"W","L"
11690,"R21","2015-08-22",14,20709,20710,2015,14755,"14.13.97","15.7.97",14,13,97,15,7,97,0,"D","D"
11691,"R21","2015-08-22",10,20617,5,2015,14756,"20.11.131","6.8.44",20,11,131,6,8,44,87,"W","L"
11692,"R21","2015-08-23",14,20525,20986,2015,14757,"14.10.94","12.11.83",14,10,94,12,11,83,11,"W","L"
11693,"R21","2015-08-23",4,19974,19881,2015,14758,"12.6.78","7.13.55",12,6,78,7,13,55,23,"W","L"
11694,"R21","2015-08-23",1325,20894,20802,2015,14759,"25.12.162","13.7.85",25,12,162,13,7,85,77,"W","L"
11695,"R22","2015-08-28",4,20710,20158,2015,14760,"9.8.62","17.8.110",9,8,62,17,8,110,48,"L","W"
11696,"R22","2015-08-29",188,20157,19974,2015,14761,"20.12.132","7.9.51",20,12,132,7,9,51,81,"W","L"
11697,"R22","2015-08-29",68,20433,5,2015,14762,"21.8.134","9.8.62",21,8,134,9,8,62,72,"W","L"
11698,"R22","2015-08-29",14,20525,20802,2015,14763,"10.13.73","14.12.96",10,13,73,14,12,96,23,"L","W"
11699,"R22","2015-08-29",4,20434,20065,2015,14764,"7.5.47","10.14.74",7,5,47,10,14,74,27,"L","W"
11700,"R22","2015-08-29",3,20066,20893,2015,14765,"7.9.51","12.16.88",7,9,51,12,16,88,37,"L","W"
11701,"R22","2015-08-30",10,20617,20894,2015,14766,"19.12.126","10.9.69",19,12,126,10,9,69,57,"W","L"
11702,"R22","2015-08-30",14,20709,19882,2015,14767,"4.14.38","20.15.135",4,14,38,20,15,135,97,"L","W"
11703,"R22","2015-08-30",1325,20986,19881,2015,14768,"17.6.108","8.6.54",17,6,108,8,6,54,54,"W","L"
11704,"R23","2015-09-04",14,20065,20525,2015,14769,"16.12.108","10.7.67",16,12,108,10,7,67,41,"W","L"
11705,"R23","2015-09-05",7,20710,20617,2015,14770,"17.17.119","11.14.80",17,17,119,11,14,80,39,"W","L"
11706,"R23","2015-09-05",2,5,20802,2015,14771,"19.16.130","19.8.122",19,16,130,19,8,122,8,"W","L"
11707,"R23","2015-09-05",10,20893,20986,2015,14772,"18.14.122","8.5.53",18,14,122,8,5,53,69,"W","L"
11708,"R23","2015-09-05",4,20433,19974,2015,14773,"17.11.113","8.8.56",17,11,113,8,8,56,57,"W","L"
11709,"R23","2015-09-05",1,19882,20066,2015,14774,"19.13.127","9.10.64",19,13,127,9,10,64,63,"W","L"
11710,"R23","2015-09-05",1325,20894,20709,2015,14775,"18.17.125","4.6.30",18,17,125,4,6,30,95,"W","L"
11711,"R23","2015-09-06",14,19881,20157,2015,14776,"15.13.103","11.11.77",15,13,103,11,11,77,26,"W","L"
11712,"R23","2015-09-06",4,20158,20434,2015,14777,"14.8.92","14.11.95",14,8,92,14,11,95,3,"L","W"
11713,"RQF","2015-09-11",1325,20894,20433,2015,14778,"14.12.96","9.10.64",14,12,96,9,10,64,32,"W","L"
11714,"RQF","2015-09-12",1325,20986,19882,2015,14779,"10.9.69","7.18.60",10,9,69,7,18,60,9,"W","L"
11715,"REF","2015-09-12",4,20802,20617,2015,14780,"14.18.102","16.13.109",14,18,102,16,13,109,7,"L","W"
11716,"REF","2015-09-13",4,20065,20525,2015,14781,"14.4.88","15.15.105",14,4,88,15,15,105,17,"L","W"
11717,"RSF","2015-09-18",4,20433,20617,2015,14782,"21.9.135","8.13.61",21,9,135,8,13,61,74,"W","L"
11718,"RSF","2015-09-19",1321,19882,20525,2015,14783,"7.9.51","11.11.77",7,9,51,11,11,77,26,"L","W"
11719,"RPF","2015-09-25",1325,20986,20433,2015,14784,"10.7.67","15.4.94",10,7,67,15,4,94,27,"L","W"
11720,"RPF","2015-09-26",1325,20894,20525,2015,14785,"10.20.80","7.13.55",10,20,80,7,13,55,25,"W","L"
11721,"RGF","2015-10-03",4,20894,20433,2015,14786,"8.13.61","16.11.107",8,13,61,16,11,107,46,"L","W"
11722,"R1","2016-03-24",4,20065,19974,2016,14787,"14.8.92","12.11.83",14,8,92,12,11,83,9,"W","L"
11723,"R1","2016-03-26",4,19881,20157,2016,14788,"12.8.80","10.18.78",12,8,80,10,18,78,2,"W","L"
11724,"R1","2016-03-26",3,20066,20434,2016,14789,"17.19.121","9.6.60",17,19,121,9,6,60,61,"W","L"
11725,"R1","2016-03-26",14,20525,20617,2016,14790,"16.11.107","14.13.97",16,11,107,14,13,97,10,"W","L"
11726,"R1","2016-03-26",1,19882,20158,2016,14791,"18.25.133","7.11.53",18,25,133,7,11,53,80,"W","L"
11727,"R1","2016-03-27",14,20802,20986,2016,14792,"15.13.103","5.8.38",15,13,103,5,8,38,65,"W","L"
11728,"R1","2016-03-27",10,20893,20709,2016,14793,"20.13.133","15.10.100",20,13,133,15,10,100,33,"W","L"
11729,"R1","2016-03-27",1325,20894,5,2016,14794,"26.10.166","15.12.102",26,10,166,15,12,102,64,"W","L"
11730,"R1","2016-03-28",4,20710,20433,2016,14795,"18.8.116","12.14.86",18,8,116,12,14,86,30,"W","L"
11731,"R2","2016-04-01",4,20158,20065,2016,14796,"13.9.87","12.14.86",13,9,87,12,14,86,1,"W","L"
11732,"R2","2016-04-02",10,20617,20893,2016,14797,"22.12.144","11.20.86",22,12,144,11,20,86,58,"W","L"
11733,"R2","2016-04-02",4,20434,19881,2016,14798,"11.14.80","10.7.67",11,14,80,10,7,67,13,"W","L"
11734,"R2","2016-04-02",2,5,20525,2016,14799,"11.17.83","17.15.117",11,17,83,17,15,117,34,"L","W"
11735,"R2","2016-04-02",14,20709,20802,2016,14800,"5.6.36","13.15.93",5,6,36,13,15,93,57,"L","W"
11736,"R2","2016-04-02",1325,20986,20066,2016,14801,"14.16.100","19.12.126",14,16,100,19,12,126,26,"L","W"
11737,"R2","2016-04-03",225,20157,20710,2016,14802,"13.11.89","11.10.76",13,11,89,11,10,76,13,"W","L"
11738,"R2","2016-04-03",4,20433,20894,2016,14803,"14.15.99","7.11.53",14,15,99,7,11,53,46,"W","L"
11739,"R2","2016-04-03",14,19974,19882,2016,14804,"10.11.71","20.11.131",10,11,71,20,11,131,60,"L","W"
11740,"R3","2016-04-08",10,20893,20434,2016,14805,"17.10.112","7.9.51",17,10,112,7,9,51,61,"W","L"
11741,"R3","2016-04-09",4,20709,20158,2016,14806,"18.11.119","14.6.90",18,11,119,14,6,90,29,"W","L"
11742,"R3","2016-04-09",14,20065,20617,2016,14807,"13.14.92","19.14.128",13,14,92,19,14,128,36,"L","W"
11743,"R3","2016-04-09",1,19882,20157,2016,14808,"14.9.93","10.8.68",14,9,93,10,8,68,25,"W","L"
11744,"R3","2016-04-09",3,20066,19974,2016,14809,"13.17.95","5.11.41",13,17,95,5,11,41,54,"W","L"
11745,"R3","2016-04-09",1325,20894,20986,2016,14810,"12.20.92","8.11.59",12,20,92,8,11,59,33,"W","L"
11746,"R3","2016-04-10",52,20525,19881,2016,14811,"21.10.136","20.11.131",21,10,136,20,11,131,5,"W","L"
11747,"R3","2016-04-10",14,20802,20433,2016,14812,"13.12.90","14.9.93",13,12,90,14,9,93,3,"L","W"
11748,"R3","2016-04-10",7,20710,5,2016,14813,"18.17.125","7.14.56",18,17,125,7,14,56,69,"W","L"
11749,"R4","2016-04-15",1325,20894,20065,2016,14814,"18.17.125","9.3.57",18,17,125,9,3,57,68,"W","L"
11750,"R4","2016-04-16",4,20434,20710,2016,14815,"6.6.42","9.18.72",6,6,42,9,18,72,30,"L","W"
11751,"R4","2016-04-16",68,20433,20709,2016,14816,"13.9.87","13.6.84",13,9,87,13,6,84,3,"W","L"
11752,"R4","2016-04-16",2,5,20066,2016,14817,"14.23.107","14.10.94",14,23,107,14,10,94,13,"W","L"
11753,"R4","2016-04-16",14,19974,20802,2016,14818,"7.7.49","13.7.85",7,7,49,13,7,85,36,"L","W"
11754,"R4","2016-04-16",10,20617,19882,2016,14819,"16.17.113","15.13.103",16,17,113,15,13,103,10,"W","L"
11755,"R4","2016-04-17",225,20157,20893,2016,14820,"22.19.151","9.11.65",22,19,151,9,11,65,86,"W","L"
11756,"R4","2016-04-17",4,20158,19881,2016,14821,"9.13.67","16.6.102",9,13,67,16,6,102,35,"L","W"
11757,"R4","2016-04-17",14,20525,20986,2016,14822,"20.12.132","14.17.101",20,12,132,14,17,101,31,"W","L"
11758,"R5","2016-04-22",4,20433,20617,2016,14823,"17.10.112","17.7.109",17,10,112,17,7,109,3,"W","L"
11759,"R5","2016-04-23",1,19882,20894,2016,14824,"12.16.88","7.7.49",12,16,88,7,7,49,39,"W","L"
11760,"R5","2016-04-23",3,20066,20525,2016,14825,"11.15.81","18.11.119",11,15,81,18,11,119,38,"L","W"
11761,"R5","2016-04-23",14,20802,5,2016,14826,"17.18.120","10.7.67",17,18,120,10,7,67,53,"W","L"
11762,"R5","2016-04-23",10,20893,20710,2016,14827,"8.11.59","16.11.107",8,11,59,16,11,107,48,"L","W"
11763,"R5","2016-04-24",14,20709,20157,2016,14828,"12.7.79","19.12.126",12,7,79,19,12,126,47,"L","W"
11764,"R5","2016-04-24",1325,20986,19974,2016,14829,"9.14.68","10.12.72",9,14,68,10,12,72,4,"L","W"
11765,"R5","2016-04-24",4,19881,20065,2016,14830,"20.9.129","14.12.96",20,9,129,14,12,96,33,"W","L"
11766,"R5","2016-04-25",4,20158,20434,2016,14831,"22.10.142","11.7.73",22,10,142,11,7,73,69,"W","L"
11767,"R6","2016-04-29",14,20525,20802,2016,14832,"9.7.61","6.9.45",9,7,61,6,9,45,16,"W","L"
11768,"R6","2016-04-30",14,19881,20709,2016,14833,"15.6.96","20.15.135",15,6,96,20,15,135,39,"L","W"
11769,"R6","2016-04-30",10,20617,20986,2016,14834,"14.13.97","8.16.64",14,13,97,8,16,64,33,"W","L"
11770,"R6","2016-04-30",188,20157,20433,2016,14835,"24.14.158","12.11.83",24,14,158,12,11,83,75,"W","L"
11771,"R6","2016-04-30",7,20710,20066,2016,14836,"25.18.168","7.6.48",25,18,168,7,6,48,120,"W","L"
11772,"R6","2016-04-30",4,20065,20893,2016,14837,"8.11.59","13.16.94",8,11,59,13,16,94,35,"L","W"
11773,"R6","2016-05-01",2,5,19882,2016,14838,"14.10.94","15.7.97",14,10,94,15,7,97,3,"L","W"
11774,"R6","2016-05-01",4,19974,20434,2016,14839,"10.12.72","8.9.57",10,12,72,8,9,57,15,"W","L"
11775,"R6","2016-05-01",1325,20894,20158,2016,14840,"18.16.124","9.8.62",18,16,124,9,8,62,62,"W","L"
11776,"R7","2016-05-06",4,20065,20433,2016,14841,"13.12.90","21.10.136",13,12,90,21,10,136,46,"L","W"
11777,"R7","2016-05-07",4,20158,19974,2016,14842,"12.12.84","15.9.99",12,12,84,15,9,99,15,"L","W"
11778,"R7","2016-05-07",7,20710,20894,2016,14843,"18.15.123","12.7.79",18,15,123,12,7,79,44,"W","L"
11779,"R7","2016-05-07",1,19882,20434,2016,14844,"20.15.135","7.12.54",20,15,135,7,12,54,81,"W","L"
11780,"R7","2016-05-07",3,20066,19881,2016,14845,"14.3.87","24.16.160",14,3,87,24,16,160,73,"L","W"
11781,"R7","2016-05-07",14,20802,20617,2016,14846,"18.15.123","17.6.108",18,15,123,17,6,108,15,"W","L"
11782,"R7","2016-05-07",1325,20986,20157,2016,14847,"11.11.77","14.11.95",11,11,77,14,11,95,18,"L","W"
11783,"R7","2016-05-08",14,20709,20525,2016,14848,"11.9.75","11.16.82",11,9,75,11,16,82,7,"L","W"
11784,"R7","2016-05-08",10,20893,5,2016,14849,"21.10.136","7.17.59",21,10,136,7,17,59,77,"W","L"
11785,"R8","2016-05-13",10,20617,20710,2016,14850,"11.6.72","13.20.98",11,6,72,13,20,98,26,"L","W"
11786,"R8","2016-05-14",14,20434,20525,2016,14851,"8.12.60","10.14.74",8,12,60,10,14,74,14,"L","W"
11787,"R8","2016-05-14",68,20433,20986,2016,14852,"17.14.116","11.9.75",17,14,116,11,9,75,41,"W","L"
11788,"R8","2016-05-14",188,20157,20066,2016,14853,"22.17.149","9.4.58",22,17,149,9,4,58,91,"W","L"
11789,"R8","2016-05-14",2,5,20158,2016,14854,"10.5.65","20.23.143",10,5,65,20,23,143,78,"L","W"
11790,"R8","2016-05-14",4,20065,19882,2016,14855,"14.17.101","15.10.100",14,17,101,15,10,100,1,"W","L"
11791,"R8","2016-05-15",14,19974,20893,2016,14856,"14.9.93","13.13.91",14,9,93,13,13,91,2,"W","L"
11792,"R8","2016-05-15",4,19881,20802,2016,14857,"12.10.82","17.12.114",12,10,82,17,12,114,32,"L","W"
11793,"R8","2016-05-15",1325,20894,20709,2016,14858,"20.12.132","3.11.29",20,12,132,3,11,29,103,"W","L"
11795,"R9","2016-05-21",4,20158,20710,2016,14860,"16.8.104","11.14.80",16,8,104,11,14,80,24,"W","L"
11796,"R9","2016-05-21",3,20066,20617,2016,14861,"11.8.74","22.17.149",11,8,74,22,17,149,75,"L","W"
11797,"R9","2016-05-21",10,20893,20894,2016,14862,"13.8.86","14.10.94",13,8,86,14,10,94,8,"L","W"
11798,"R9","2016-05-21",14,20525,19974,2016,14863,"17.11.113","6.10.46",17,11,113,6,10,46,67,"W","L"
11799,"R9","2016-05-21",1325,20986,20065,2016,14864,"6.9.45","11.17.83",6,9,45,11,17,83,38,"L","W"
11800,"R9","2016-05-22",4,19881,5,2016,14865,"19.17.131","9.14.68",19,17,131,9,14,68,63,"W","L"
11801,"R9","2016-05-22",188,20157,20802,2016,14866,"15.8.98","10.13.73",15,8,98,10,13,73,25,"W","L"
11802,"R9","2016-05-22",14,20709,20434,2016,14867,"16.13.109","9.9.63",16,13,109,9,9,63,46,"W","L"
11803,"R10","2016-05-27",1,19882,20525,2016,14868,"14.7.91","9.11.65",14,7,91,9,11,65,26,"W","L"
11804,"R10","2016-05-28",2,5,20433,2016,14869,"13.9.87","21.9.135",13,9,87,21,9,135,48,"L","W"
11805,"R10","2016-05-28",94,19881,20893,2016,14870,"10.16.76","18.13.121",10,16,76,18,13,121,45,"L","W"
11806,"R10","2016-05-28",14,20709,20986,2016,14871,"15.11.101","10.7.67",15,11,101,10,7,67,34,"W","L"
11807,"R10","2016-05-28",4,20434,20065,2016,14872,"10.7.67","16.9.105",10,7,67,16,9,105,38,"L","W"
11808,"R10","2016-05-28",10,20617,20157,2016,14873,"15.17.107","13.7.85",15,17,107,13,7,85,22,"W","L"
11809,"R10","2016-05-29",14,19974,20710,2016,14874,"16.8.104","12.13.85",16,8,104,12,13,85,19,"W","L"
11810,"R10","2016-05-29",4,20158,20802,2016,14875,"7.11.53","11.8.74",7,11,53,11,8,74,21,"L","W"
11811,"R10","2016-05-29",1325,20894,20066,2016,14876,"20.12.132","7.13.55",20,12,132,7,13,55,77,"W","L"
11812,"R11","2016-06-03",52,20525,20065,2016,14877,"18.16.124","7.12.54",18,16,124,7,12,54,70,"W","L"
11813,"R11","2016-06-04",4,20433,19881,2016,14878,"11.16.82","10.4.64",11,16,82,10,4,64,18,"W","L"
11814,"R11","2016-06-04",14,19974,5,2016,14879,"16.6.102","9.10.64",16,6,102,9,10,64,38,"W","L"
11815,"R11","2016-06-04",7,20710,20157,2016,14880,"14.14.98","14.4.88",14,14,98,14,4,88,10,"W","L"
11816,"R11","2016-06-04",3,20066,19882,2016,14881,"6.5.41","11.13.79",6,5,41,11,13,79,38,"L","W"
11817,"R11","2016-06-04",1325,20986,20434,2016,14882,"20.6.126","6.11.47",20,6,126,6,11,47,79,"W","L"
11818,"R11","2016-06-05",4,20158,20893,2016,14883,"7.16.58","19.11.125",7,16,58,19,11,125,67,"L","W"
11819,"R11","2016-06-05",14,20802,20894,2016,14884,"12.11.83","11.9.75",12,11,83,11,9,75,8,"W","L"
11820,"R11","2016-06-05",10,20617,20709,2016,14885,"19.19.133","6.9.45",19,19,133,6,9,45,88,"W","L"
11821,"R12","2016-06-10",14,20434,20433,2016,14886,"6.7.43","23.13.151",6,7,43,23,13,151,108,"L","W"
11822,"R12","2016-06-11",10,20893,20802,2016,14887,"14.13.97","15.10.100",14,13,97,15,10,100,3,"L","W"
11823,"R12","2016-06-11",2,5,20986,2016,14888,"9.10.64","23.9.147",9,10,64,23,9,147,83,"L","W"
11824,"R12","2016-06-11",14,20710,20525,2016,14889,"15.15.105","12.2.74",15,15,105,12,2,74,31,"W","L"
11825,"R12","2016-06-11",1325,20894,20617,2016,14890,"11.10.76","15.15.105",11,10,76,15,15,105,29,"L","W"
11826,"R12","2016-06-12",14,20709,19974,2016,14891,"17.8.110","12.6.78",17,8,110,12,6,78,32,"W","L"
11827,"R12","2016-06-12",4,20065,20066,2016,14892,"17.12.114","15.7.97",17,12,114,15,7,97,17,"W","L"
11828,"R12","2016-06-12",188,20157,19882,2016,14893,"15.15.105","9.9.63",15,15,105,9,9,63,42,"W","L"
11829,"R12","2016-06-13",4,19881,20158,2016,14894,"16.8.104","8.10.58",16,8,104,8,10,58,46,"W","L"
11830,"R13","2016-06-17",14,20525,20433,2016,14895,"11.18.84","14.9.93",11,18,84,14,9,93,9,"L","W"
11831,"R13","2016-06-18",2,5,20894,2016,14896,"12.10.82","20.11.131",12,10,82,20,11,131,49,"L","W"
11832,"R13","2016-06-18",1325,20986,20893,2016,14897,"12.14.86","9.15.69",12,14,86,9,15,69,17,"W","L"
11833,"R13","2016-06-18",14,20802,20710,2016,14898,"5.13.43","16.4.100",5,13,43,16,4,100,57,"L","W"
11834,"R13","2016-06-19",1,19882,19881,2016,14899,"12.14.86","4.7.31",12,14,86,4,7,31,55,"W","L"
11835,"R13","2016-06-19",14,20434,20157,2016,14900,"12.18.90","17.15.117",12,18,90,17,15,117,27,"L","W"
11836,"R14","2016-06-23",10,20617,20525,2016,14901,"12.28.100","10.7.67",12,28,100,10,7,67,33,"W","L"
11837,"R14","2016-06-24",4,20158,20986,2016,14902,"12.13.85","5.7.37",12,13,85,5,7,37,48,"W","L"
11838,"R14","2016-06-25",4,20065,5,2016,14903,"17.15.117","11.9.75",17,15,117,11,9,75,42,"W","L"
